CODMES;CODSOLICITUD;SEGMENTOCLIENTE;TARJETA_RELACIONADA;VEHICULAR_RELACIONADA;HIPOTECARIO_RELACIONADA;ATRASO_MAXIMO_ULT_24M;MESES_AHORROS_ULT_6M;MEDIANA_AHORROS_ULT_6M;DEUDA_TOTAL_SISTEMA;CLASIF_SISTEMA_ULT_12M;FLG_PDH;NUMERO_DE_PAGOS_PDH;MONTO_DEUDA_TC_SISTEMA;INGRESO_DECLARADO_CLIENTE;ZONA_DEL_DESEMBOLSO;ESTADO_CIVIL;EDAD_T;LINEA_DE_TC_SISTEMA;FLG_DEFAULT_12M
201307;196;CLIENTES PLATINUM SEGM 2;1;0;1;20;;6650.04;123675.17;0;1;24;0;9147.847631;CUZCO;CAS;37;10000;0
201307;197;CLIENTES PLATINUM SEGM 2;1;0;0;20;;14683.73;8067.15;0;1;24;8067.15;7986.144996;LIMA_MODERNA;SOL;28;7200;0
201307;198;CLIENTES PLATINUM SEGM 2;1;0;0;20;;19706.68;1896.04;0;1;24;0;2958.611346;LIMA_PROV;CAS;66;8000;0
201307;199;CLIENTES ORO;1;0;0;20;;12290.58;4423.29;1;1;16;4423.29;4028.653852;CALLAO;SOL;53;1870;0
201307;200;CLIENTES PLATINUM SEGM 2;0;0;0;20;;12874.12;142049.11;1;0;1;20611.92;3203.891843;AREQUIPA;CAS;47;8544;0
201307;201;CLIENTES ORO;0;0;0;20;;770.65;4802.07;1;1;5;4802.07;1461.81095;LIMA_NORTE;SOL;39;4747;0
201307;202;CLIENTES ORO;0;0;0;20;;3301.8;3639.49;0;1;24;0;1546.032189;JUNIN;SOL;57;22889;0
201307;203;CLIENTES PLATINUM SEGM 2;0;0;0;20;;3939.2;;3;1;6;0;2505.216425;LIMA_MODERNA;SOL;39;6469;0
201307;204;CLIENTES ORO;1;0;0;20;;2000.51;4884.72;0;1;24;2082.17;1898.699358;LIMA_SUR;CAS;32;1300;0
201307;205;CLIENTES PLATINUM SEGM 2;1;0;0;20;;9018.46;32715.69;0;1;18;32715.69;4848.752564;MOQUEGUA;CAS;62;38950;0
201307;206;CLIENTES ORO;1;0;0;20;;2029.41;1010.21;0;1;24;813.03;1596.311118;LIMA_NORTE;SOL;29;4400;0
201307;207;CLIENTES ORO;1;0;0;20;;2202.11;1652.25;0;1;24;1434.36;1543.127626;LIMA_PROV;SOL;27;9600;0
201307;208;CLIENTES PLATINUM SEGM 2;1;0;0;20;;21995;100471.43;0;0;1;18150.49;15664.87982;LIMA_MODERNA;SOL;28;15600;0
201307;209;CLIENTES PLATINUM SEGM 2;1;0;0;20;;5495.08;42521.65;0;0;1;25602.98;4255.812401;LA_LIBERTAD;CAS;40;5500;0
201307;210;CLIENTES ORO;1;0;0;20;;805.56;84278.96;1;0;1;32131.55;2580.173817;LIMA_NORTE;CBS;28;29200;0
201307;211;CLIENTES ORO;1;0;0;20;;4271.42;29522.35;0;1;24;26.7;3893.925888;LIMA_PROV;CAS;37;5500;0
201307;212;CLIENTES ORO;1;0;0;20;;2217.79;1315.06;0;1;11;0;1807.836058;CALLAO;SOL;26;4350;0
201307;213;CLIENTES PLATINUM SEGM 2;1;0;0;20;;1275.31;7280.78;3;1;24;0;2397.481892;LIMA_ESTE;CAS;34;3100;0
201307;214;CLIENTES PLATINUM SEGM 2;0;0;0;20;;4948.61;129989.48;0;1;24;114357.96;3091.387672;LIMA_SUR;SOL;52;8045;0
201307;215;CLIENTES PLATINUM SEGM 2;1;0;0;20;;5030.18;113017.32;0;1;24;85428.96;7978.408853;LIMA_MODERNA;CAS;55;56368;0
201307;216;CLIENTES ORO;1;0;0;20;;474.61;3695.06;0;1;24;3695.06;2130.571525;LA_LIBERTAD;CAS;44;8200;0
201307;217;CLIENTES ORO;0;0;0;20;;11346.64;0;0;1;24;0;2227.241906;LIMA_SUR;CAS;43;9079;0
201307;218;CLIENTES ORO;1;0;1;20;;3313.57;67615.27;2;1;5;5024.92;5954.42875;;;;;0
201307;219;CLIENTES ORO;0;0;0;20;;1837.06;2689.65;0;1;21;2689.65;1448.666628;LIMA_SUR;SOL;28;5611;0
201307;220;CLIENTES PLATINUM SEGM 2;1;0;0;20;;14626.21;48864.63;0;1;24;46909.68;7166.738254;LIMA_MODERNA;SOL;28;31000;0
201307;221;CLIENTES ORO;1;0;0;20;;17854.32;8585.54;1;1;12;8585.54;4118.088702;LIMA_MODERNA;CAS;66;8500;0
201307;222;CLIENTES ORO;0;0;0;4;;14613.4;1127.77;0;1;24;414.47;2457.069856;LIMA_SUR;CAS;41;19157;0
201307;223;CLIENTES ORO;1;0;0;4;;531.92;63257.24;0;0;1;57211.64;2092.930468;LIMA_SUR;SOL;51;30000;0
201307;224;CLIENTES ORO;1;0;0;4;;5971.11;6767.94;0;1;24;2104.72;2160.953019;CALLAO;SOL;33;2300;0
201307;225;CLIENTES PLATINUM SEGM 2;1;0;0;4;;19980;557.54;0;1;24;557.54;3923.374463;LA_LIBERTAD;SOL;28;34100;0
201307;226;CLIENTES ORO;1;0;0;4;;97.46;2079.51;0;1;9;0;1176.302374;MOQUEGUA;CON;25;4000;0
201307;227;CLIENTES PLATINUM SEGM 2;1;0;0;4;;17543;83212.27;3;1;24;15554.73;7064.023124;LIMA_NORTE;SOL;33;10000;0
201307;228;CLIENTES PLATINUM SEGM 2;1;0;0;15;;4463.77;12719.79;0;1;11;12719.79;2754.314697;MOQUEGUA;SOL;45;15000;0
201307;229;CLIENTES ORO;1;0;0;4;;17863.61;8031.43;0;1;24;736.01;4909.26914;LIMA_SUR;CAS;42;8770;0
201307;230;CLIENTES ORO;1;0;0;4;;11493.69;14305.1;0;1;24;6557.17;4230.818312;CUZCO;SOL;44;9450;0
201307;231;CLIENTES ORO;1;0;0;4;;1758.4;0;0;1;12;0;1764.066769;CAJAMARCA;SOL;31;10500;0
201307;232;CLIENTES ORO;0;0;0;4;;10217.05;28159.91;0;0;1;0;2871.091034;PIURA;CAS;44;16838;0
201307;233;CLIENTES ORO;1;0;0;14;;1243.64;1003;1;1;5;1003;1871.080755;APURIMAC;SOL;29;15056;0
201307;234;CLIENTES ORO;0;0;0;4;;2201.1;;0;1;8;0;1663.479297;MOQUEGUA;CAS;42;3984;0
201307;235;CLIENTES ORO;0;0;0;4;;1147.42;;;0;0;0;;LIMA_NORTE;SOL;21;15229;0
201307;236;CLIENTES ORO;0;0;0;4;;23877.9;9822.15;0;1;24;0;3444.71187;MADRE_DE_DIOS;CON;38;13406;0
201307;237;CLIENTES ORO;1;0;0;4;;4754.51;;;1;13;0;1402.292089;LIMA_NORTE;SOL;41;8300;0
201307;238;CLIENTES PLATINUM SEGM 2;1;1;0;4;;23994;55191.8;0;1;24;23840.1;;;;;65000;0
201307;239;CLIENTES PLATINUM SEGM 2;1;0;0;4;;4431.98;4883.25;0;0;0;2635.08;2581.214371;ANCASH;SOL;34;14200;0
201307;240;CLIENTES ORO;0;0;0;4;;11044.85;2599.54;0;1;6;0;2825.548396;LIMA_MODERNA;SOL;30;9515;0
201307;241;CLIENTES ORO;1;0;0;4;;670.33;11054.7;0;1;18;6836.53;2146.057154;LIMA_MODERNA;SOL;26;7500;0
201307;242;CLIENTES ORO;1;0;0;4;;8123.8;0;0;1;24;0;1442.536486;LIMA_PROV;SOL;32;6600;0
201307;243;CLIENTES PLATINUM SEGM 2;0;0;1;4;;8349.3;497469.44;0;0;1;24724.05;12743.55292;LIMA_MODERNA;CAS;44;2162;0
201307;244;CLIENTES ORO;0;0;0;4;;7493.48;33918.11;1;1;18;10893.43;2815.157769;AREQUIPA;CAS;29;22121;0
201307;245;CLIENTES ORO;0;0;0;4;;5279.73;;;1;13;0;1754.202338;AMAZONAS;CAS;34;5922;1
201307;246;CLIENTES PLATINUM SEGM 2;1;0;0;4;;2836.93;3099.47;4;1;24;3099.47;2568.496707;CUZCO;CAS;43;3000;0
201307;247;CLIENTES ORO;0;0;0;4;;4383.98;2788.46;0;0;0;2788.46;1940.381205;LA_LIBERTAD;SOL;27;21651;0
201307;248;CLIENTES PLATINUM SEGM 2;0;0;0;4;;11050.26;79646.16;0;1;24;669.27;4970.008985;PUNO;CAS;35;16035;0
201307;249;CLIENTES ORO;1;0;0;4;;735.11;21175.76;0;1;13;6786.92;1983.375321;AREQUIPA;SOL;29;3000;0
201307;250;CLIENTES PLATINUM SEGM 2;0;0;0;4;;0.29;119117.7;0;0;1;100261.51;7912.918015;LIMA_MODERNA;SEP;52;8047;1
201307;251;CLIENTES ORO;0;0;0;20;;2678.77;11492.26;0;1;24;0;2058.970064;TACNA;SOL;26;21907;0
201307;252;CLIENTES ORO;1;0;0;4;;528.3;3192.11;0;1;5;3192.11;1164.856527;LIMA_NORTE;SOL;23;3600;0
201307;253;CLIENTES ORO;0;0;0;4;;806.21;0;0;0;0;0;1203.222487;CUZCO;SOL;22;19684;0
201307;254;CLIENTES ORO;0;0;0;4;;10851;1967.82;0;1;24;0;1740.718787;CERRO_DE_PASCO;SOL;33;6506;0
201307;255;CLIENTES ORO;0;0;0;4;;5089.51;25.53;0;1;24;25.53;1380.605099;LIMA_MODERNA;SOL;37;8339;0
201307;256;CLIENTES PLATINUM SEGM 2;0;0;0;;;1428.23;148722.22;0;1;24;1870.7;6987.231923;LIMA_MODERNA;CAS;45;14331;0
201307;257;CLIENTES ORO;1;0;0;4;;7197.72;5621.78;0;1;24;1807.94;1712.99122;LIMA_NORTE;CAS;44;7500;0
201307;258;CLIENTES ORO;1;0;0;2;;4715.69;9476.75;0;1;24;0;2365.951715;LORETO;SOL;50;9220;0
201307;259;CLIENTES ORO;0;0;0;4;;3361.79;281.2;0;1;24;281.2;2022.476841;LIMA_MODERNA;SOL;26;9998;0
201307;260;CLIENTES PLATINUM SEGM 2;1;0;0;4;;3833.12;9176.26;0;0;1;1516.5;4209.79635;CALLAO;CAS;37;30000;0
201307;261;CLIENTES ORO;1;0;0;4;;6544.47;22261.2;0;1;5;709.77;4131.867058;AREQUIPA;SOL;33;12000;0
201307;262;CLIENTES ORO;0;0;0;4;;4169.79;2836.1;0;1;20;2836.1;1911.642813;CALLAO;SOL;24;14343;0
201307;263;CLIENTES ORO;1;0;0;4;;10790.83;7874.99;0;1;24;5830.51;2665.283245;PIURA;CAS;29;7020;0
201307;264;CLIENTES ORO;1;0;0;4;;103.54;14247.47;2;1;24;14247.47;1399.046797;LIMA_ESTE;CAS;33;5200;0
201307;265;CLIENTES PLATINUM SEGM 2;1;0;0;4;;16293;839.86;0;1;24;839.86;11127.0482;AREQUIPA;SOL;30;9800;0
201307;266;CLIENTES ORO;0;0;0;2;;527.2;5412.6;0;0;1;0;3944.282477;LIMA_MODERNA;CAS;42;17035;0
201307;267;CLIENTES PLATINUM SEGM 2;1;0;0;4;;6879.43;632.92;0;1;24;632.92;3303.38367;CALLAO;SOL;31;15000;0
201307;268;CLIENTES PLATINUM SEGM 2;1;0;0;4;;17822;51292.19;1;0;1;9311.79;17153.27072;LIMA_MODERNA;CAS;43;13216;0
201307;269;CLIENTES ORO;0;0;0;4;;6370.44;;;1;24;0;1772.220352;LIMA_ESTE;SOL;25;4968;0
201307;270;CLIENTES ORO;0;0;0;4;;8221.1;8736.26;0;1;10;2002.65;2120.885105;LIMA_NORTE;CBS;33;18647;0
201307;271;CLIENTES ORO;1;0;0;2;;291.72;1505.16;0;1;9;0;1360.975042;CUZCO;SOL;42;10900;0
201307;272;CLIENTES ORO;1;0;0;2;;5568.38;7808.49;0;1;24;0;;LIMA_MODERNA;SOL;22;2800;0
201307;273;CLIENTES PLATINUM SEGM 2;0;0;0;2;;581.84;20015.91;4;1;24;0;2920.432121;LIMA_MODERNA;SOL;29;10871;1
201307;274;CLIENTES PLATINUM SEGM 2;1;0;0;2;;18820.35;54979.69;0;0;1;8623.07;4175.895977;LIMA_MODERNA;SOL;27;23950;0
201307;275;CLIENTES ORO;1;0;0;2;;9631.41;8486.52;0;1;24;0;3643.5899;LA_LIBERTAD;SOL;49;13700;0
201307;276;CLIENTES ORO;0;0;0;2;;2380.06;6302.31;0;0;0;0;1881.053864;LIMA_ESTE;SOL;30;16755;0
201307;277;CLIENTES ORO;1;0;0;3;;1507.55;5899.04;2;1;24;5717.04;2260.622442;;;;;0
201307;278;CLIENTES ORO;1;0;0;2;;6805.18;7019.96;0;1;24;5535.84;1687.642309;LIMA_NORTE;CON;28;4900;0
201307;279;CLIENTES ORO;1;0;0;1;;4151.51;5749;4;1;24;2493.41;1383.660788;LIMA_SUR;SOL;32;2700;0
201307;280;CLIENTES SIGNATURE;0;0;0;2;;293.18;2315.14;1;1;5;2315.14;1467.784998;LIMA_SUR;SOL;26;19241;0
201307;281;CLIENTES ORO;1;0;0;2;;4456.9;0;0;1;16;0;1491.042399;AREQUIPA;SOL;23;4000;0
201307;282;CLIENTES ORO;1;0;0;0;;11657.03;39081.55;0;1;24;980.09;6517.649098;LIMA_ESTE;SOL;26;7500;1
201307;283;CLIENTES ORO;1;0;0;2;;44.1;990.58;3;1;24;990.58;1070.790755;PIURA;CAS;62;1400;0
201307;284;CLIENTES ORO;1;0;0;2;;2291.56;5273.3;0;1;23;3759.56;2208.384268;LIMA_NORTE;SOL;35;3800;0
201307;285;CLIENTES ORO;0;0;0;1;;1307.55;843.39;2;1;24;0;1576.68608;LIMA_NORTE;SOL;28;16039;0
201307;286;CLIENTES PLATINUM SEGM 2;0;0;0;2;;3128.09;1602.81;0;1;10;1207.06;1594.406542;UCAYALI;SOL;34;13844;0
201307;287;CLIENTES ORO;1;0;0;2;;5083.64;19832.26;0;1;10;11159.13;2541.176034;LA_LIBERTAD;CAS;62;10550;0
201307;288;CLIENTES PLATINUM SEGM 2;1;0;0;2;;21491;27833.34;0;1;24;0;12291.3502;LORETO;SEP;60;46100;0
201307;289;CLIENTES ORO;0;0;0;2;;98.52;;;1;24;0;1134.439366;CALLAO;SOL;25;22354;0
201307;290;CLIENTES ORO;1;0;0;2;;2371.04;0;0;0;1;0;1427.338282;LIMA_PROV;SOL;31;700;0
201307;291;CLIENTES ORO;1;0;0;2;;8626.04;94820.43;0;0;1;20905.3;4574.266999;LIMA_MODERNA;SOL;25;5400;0
201307;292;CLIENTES PLATINUM SEGM 2;1;0;0;1;;10074;20037.64;0;0;1;0;6015.321923;AREQUIPA;CAS;46;32500;0
201307;293;CLIENTES PLATINUM SEGM 2;1;1;0;2;;15694.25;52061.03;0;1;24;12619.47;8292.90154;LIMA_MODERNA;SOL;37;45800;0
201307;294;CLIENTES ORO;1;0;0;1;;318.54;7314.94;0;1;12;0;1516.903367;LIMA_NORTE;CON;34;4500;0
201307;295;CLIENTES PLATINUM SEGM 2;1;0;0;2;;14379.58;17534.32;0;1;24;7086.92;4165.001467;LIMA_MODERNA;SOL;32;30000;0
201307;296;CLIENTES ORO;1;0;0;2;;1580.23;;;1;10;0;1738.814337;LIMA_NORTE;SOL;24;7000;0
201307;297;CLIENTES ORO;1;0;0;2;;9950.28;12236.24;0;0;1;5207.88;3237.406106;LIMA_MODERNA;SOL;26;6800;0
201307;298;CLIENTES ORO;1;0;0;2;;5872.42;0;0;1;12;0;2529.683869;AREQUIPA;SOL;30;9200;0
201307;299;CLIENTES ORO;1;0;0;2;;2360.6;508.75;0;1;19;508.75;1410.253824;LIMA_SUR;SOL;23;530;0
201307;300;CLIENTES PLATINUM SEGM 2;1;0;0;2;;6823.77;158443.28;1;1;24;32276.15;7834.862502;LIMA_MODERNA;SOL;33;30000;0
201307;301;CLIENTES PLATINUM SEGM 2;1;0;0;15;;17132.46;206139.92;0;1;24;176586.28;18176.56264;LIMA_MODERNA;VIU;56;81000;0
201307;302;CLIENTES PLATINUM SEGM 2;1;0;0;20;;2183.17;9551.97;1;1;16;4514.07;2125.117761;PIURA;CAS;48;15000;1
201307;303;CLIENTES ORO;1;0;0;2;;2122.31;2503.68;1;1;17;2203.68;1616.689565;LIMA_NORTE;SOL;24;500;0
201307;304;CLIENTES ORO;1;0;0;6;;89.85;240;0;1;24;0;1243.877255;LA_LIBERTAD;SOL;37;2150;0
201307;305;CLIENTES ORO;1;0;0;2;;3345.67;10516;4;1;24;696.7;1818.349746;LIMA_CENTRO;CAS;50;3600;0
201307;306;CLIENTES ORO;1;0;0;2;;6068.93;1935.34;0;1;24;1935.34;1570.99213;LIMA_NORTE;SOL;31;4500;0
201307;307;CLIENTES ORO;1;0;0;3;;3408.03;13768.69;0;0;0;1046.35;2034.546935;CALLAO;CAS;24;1830;0
201307;308;CLIENTES ORO;0;0;0;0;;688.25;31526.77;0;0;0;1357.71;1180.092374;LIMA_PROV;SOL;45;3183;1
201307;309;CLIENTES ORO;1;0;0;2;;182.01;0;0;1;24;0;1325.61909;AMAZONAS;SOL;30;3500;0
201307;310;CLIENTES ORO;1;0;0;27;;2350.6;0;0;1;24;0;1504.646432;JUNIN;SOL;27;8300;0
201307;311;CLIENTES ORO;1;0;0;2;;4420.01;0;0;1;24;0;1716.939961;AREQUIPA;CAS;58;17300;0
201307;312;CLIENTES ORO;1;0;0;2;;455.79;1754.54;0;1;24;0;2120.440124;LIMA_MODERNA;SOL;32;15250;0
201307;313;CLIENTES ORO;1;0;0;1;;455.7;40.28;1;1;24;40.28;2081.998572;TACNA;SOL;34;5000;0
201307;314;CLIENTES ORO;0;0;0;2;;14829.77;0;0;1;24;0;2927.368059;LIMA_ESTE;SOL;32;3720;0
201307;315;CLIENTES ORO;0;0;0;2;;8814.49;;;1;12;0;2082.718695;LIMA_NORTE;SOL;26;1590;0
201307;316;CLIENTES ORO;0;0;0;2;;1640.63;1097.91;0;1;8;1097.91;1557.334403;LIMA_NORTE;CAS;37;4201;0
201307;317;CLIENTES ORO;1;0;0;2;;10795.19;1539.19;0;1;20;0;1709.857321;MOQUEGUA;SOL;30;5500;0
201307;318;CLIENTES ORO;1;0;0;1;;3927.84;3111.22;1;0;1;3111.22;2004.174934;CUZCO;SOL;45;3600;0
201307;319;CLIENTES PLATINUM SEGM 2;1;0;0;2;;813.21;25977.94;0;1;24;11674.38;6048.240294;LIMA_MODERNA;CAS;30;11800;0
201307;320;CLIENTES ORO;0;0;0;18;;4584.43;1312.59;0;1;12;0;1758.262323;LIMA_PROV;SOL;36;10360;0
201307;321;CLIENTES PLATINUM SEGM 2;1;0;0;1;;21879.84;129604.93;2;1;24;6315.78;7688.350635;LIMA_ESTE;CBS;31;9994;0
201307;322;CLIENTES ORO;1;0;0;2;;1342.13;0;0;1;12;0;1293.176967;AREQUIPA;SOL;36;3600;0
201307;323;CLIENTES ORO;1;0;0;2;;1890.25;1569.64;0;1;22;1569.64;1208.89656;LIMA_ESTE;CON;32;3500;0
201307;324;CLIENTES ORO;1;0;0;2;;22355.04;0;0;0;1;0;2639.371187;LORETO;SOL;28;6500;0
201307;325;CLIENTES ORO;0;0;0;2;;6881.31;;;1;24;0;1747.292547;JUNIN;SOL;33;14217;0
201307;326;CLIENTES PLATINUM SEGM 2;1;0;0;2;;21971.3;32130.15;0;1;24;5685.51;6821.685939;ANCASH;CAS;42;27704;0
201307;327;CLIENTES ORO;0;0;0;2;;5854.89;;;1;24;0;1610.113644;PIURA;SOL;31;20964;0
201307;328;CLIENTES ORO;1;0;0;2;;20659.92;52899.49;1;1;5;11404.73;4039.437234;LAMBAYEQUE;SOL;43;4700;0
201307;329;CLIENTES PLATINUM SEGM 2;0;0;0;2;;7751.16;135.82;1;1;23;135.82;2381.510938;LIMA_SUR;CAS;35;5308;0
201307;330;CLIENTES PLATINUM SEGM 2;1;0;0;0;;18212.61;32132.63;0;1;24;32132.63;;;;;37700;1
201307;331;CLIENTES ORO;0;0;0;2;;2995.26;1565.7;0;1;24;0;1661.007823;AREQUIPA;SOL;24;17009;0
201307;332;CLIENTES PLATINUM SEGM 2;1;0;0;2;;13589.37;66771.53;0;1;24;35102.33;3922.396577;PIURA;SOL;35;5500;0
201307;333;CLIENTES ORO;1;0;0;2;;4802.5;0;0;1;24;0;1688.660652;JUNIN;SOL;29;4300;0
201307;334;CLIENTES ORO;0;0;0;2;;2639.43;0;0;1;14;0;2355.192096;LIMA_NORTE;SOL;36;5778;0
201307;335;CLIENTES PLATINUM SEGM 2;1;0;0;2;;1238.18;49953.68;0;1;24;24268.58;4573.095747;ICA;CAS;44;30000;0
201307;336;CLIENTES ORO;1;0;0;2;;5238.97;27401.21;0;1;24;4710.54;1863.125584;LIMA_NORTE;SOL;35;1167;0
201307;337;CLIENTES ORO;1;0;0;0;;11107.04;312.89;0;0;1;312.89;2132.6456;AREQUIPA;SOL;30;17300;0
201307;338;CLIENTES PLATINUM SEGM 2;1;0;0;0;;20365;95402.82;0;1;24;42091.95;7639.839955;PIURA;CAS;41;10000;0
201307;339;CLIENTES ORO;1;0;0;0;;3980.79;25695.78;0;0;1;23226.05;2188.551497;LIMA_MODERNA;SOL;47;5700;0
201307;340;CLIENTES PLATINUM SEGM 2;0;0;0;0;;4373.12;34967.39;0;0;1;0;4822.635503;PIURA;SOL;34;13216;0
201307;341;CLIENTES ORO;0;0;0;0;;2287.44;1140.96;0;1;11;1140.96;1536.237382;LIMA_SUR;SOL;22;12226;0
201307;342;CLIENTES ORO;1;0;0;0;;9342.88;671.94;0;1;24;671.94;2326.668302;HUANCAVELICA;CAS;54;8300;0
201307;343;CLIENTES ORO;0;0;1;0;;9012.74;100971.44;0;0;1;33199.75;5252.044703;LIMA_ESTE;CAS;30;1894;0
201307;344;CLIENTES ORO;0;0;0;0;;2300.76;400;0;1;16;0;1525.069716;LA_LIBERTAD;SOL;28;21107;1
201307;345;CLIENTES ORO;1;0;0;0;;2481.17;1139.39;0;1;24;0;1444.622173;MOQUEGUA;SOL;27;4900;0
201307;346;CLIENTES ORO;1;0;0;20;;5329.49;16274.92;2;0;1;3804.66;2314.125971;JUNIN;CAS;39;2000;0
201307;347;CLIENTES PLATINUM SEGM 2;1;0;0;0;;1819.94;6768.47;0;1;24;6768.47;4542.891305;LIMA_MODERNA;SOL;31;11500;0
201307;348;CLIENTES ORO;1;0;0;0;;5469.07;23780.83;0;1;17;0;2132.155506;CUZCO;SOL;36;7900;0
201307;349;CLIENTES PLATINUM SEGM 2;1;0;0;20;;4908.32;13365.41;1;1;3;3110.22;;;;;14000;0
201307;350;CLIENTES ORO;0;0;0;1;;6870.26;10090.03;0;1;24;0;1802.29968;LIMA_CENTRO;SOL;32;22065;0
201307;351;CLIENTES ORO;1;0;0;0;;13966.55;1894.6;0;1;24;1894.6;4640.348766;CUZCO;SOL;26;6000;0
201307;352;CLIENTES ORO;1;0;0;0;;8814.49;3290.75;0;1;5;1124.8;1910.382818;JUNIN;SOL;34;10900;1
201307;353;CLIENTES PLATINUM SEGM 2;1;0;0;2;;15209.12;19702.36;0;1;24;700;3133.382609;ICA;SOL;42;11750;0
201307;354;CLIENTES ORO;1;0;0;0;;7647.25;107.15;0;1;10;107.15;2989.933958;LIMA_ESTE;SOL;25;4000;0
201307;355;CLIENTES ORO;0;0;0;0;;8814.49;6114.64;0;1;24;0;3515.73993;LIMA_NORTE;SEP;59;22206;0
201307;356;CLIENTES PLATINUM SEGM 2;0;0;0;0;;20983.41;0;0;1;24;0;4554.662406;LIMA_ESTE;SOL;29;10386;0
201307;357;CLIENTES ORO;1;0;0;2;;1688.67;7021.01;0;1;21;2461.81;1683.962338;ICA;SOL;50;3500;0
201307;358;CLIENTES ORO;1;0;0;0;;183.72;4170.44;0;0;1;0;2266.445723;LIMA_SUR;SOL;48;5500;0
201307;359;CLIENTES ORO;1;0;0;0;;6172.72;3167.45;0;1;24;3167.45;2799.187348;AREQUIPA;CAS;31;8240;0
201307;360;CLIENTES ORO;1;0;0;0;;2165.5;2609.84;0;1;6;2609.84;2210.876869;LIMA_MODERNA;SOL;32;2900;0
201307;361;CLIENTES PLATINUM SEGM 2;0;0;0;0;;5875.25;659.68;4;1;24;0;1757.629728;ANCASH;SOL;32;11013;0
201307;362;CLIENTES ORO;0;0;0;0;;4160.6;2177.81;0;1;24;1072.76;2229.490447;LIMA_NORTE;SOL;30;10496;0
201307;363;CLIENTES ORO;0;0;0;0;;6451.76;4885.41;0;1;24;2134.99;2246.754256;LIMA_ESTE;SOL;35;2065;0
201307;364;CLIENTES ORO;1;0;0;0;;2378.49;10138.27;0;1;24;10138.27;2603.507292;LIMA_ESTE;SOL;36;10900;0
201307;365;CLIENTES PLATINUM SEGM 2;1;0;0;20;;10530;40339.6;2;1;24;297.46;6412.015386;LIMA_CENTRO;SOL;36;20700;0
201307;366;CLIENTES ORO;1;0;0;0;;4812.34;12697.2;0;0;1;0;1967.802052;CERRO_DE_PASCO;SOL;30;4000;0
201307;367;CLIENTES ORO;1;0;0;0;;5930;2903.44;0;1;24;2903.44;1729.67374;CALLAO;SOL;33;7600;0
201307;368;CLIENTES ORO;1;0;0;6;;763.93;2921.14;1;1;8;1671.08;967.7540229;ICA;SOL;26;10500;0
201307;369;CLIENTES ORO;1;0;0;20;;5671.33;12220.08;2;1;24;583.04;2318.386716;JUNIN;SOL;33;9300;0
201307;370;CLIENTES PLATINUM SEGM 2;1;0;0;2;;6869.61;39668.4;0;1;22;3976.58;6069.416897;LIMA_MODERNA;SOL;39;40180;0
201307;371;CLIENTES ORO;0;0;0;0;;16515.38;0;0;1;24;0;2186.816688;LIMA_SUR;CAS;39;13577;0
201307;372;CLIENTES ORO;0;0;0;0;;3370.26;;;1;24;0;1664.647931;LIMA_ESTE;SOL;34;2377;0
201307;373;CLIENTES ORO;0;0;0;20;;7889.91;1421.7;2;1;10;1421.7;1953.097289;LA_LIBERTAD;CON;28;1613;0
201307;374;CLIENTES ORO;1;0;0;0;;2941.13;0;0;1;18;0;2264.263145;ANCASH;SOL;28;8300;0
201307;375;CLIENTES ORO;1;0;0;0;;3205.62;3766.19;0;1;17;1618.44;1698.806603;ANCASH;SOL;27;1900;0
201307;376;CLIENTES ORO;0;0;0;0;;4761.24;2427.2;0;1;24;2427.2;1813.42715;LIMA_ESTE;SEP;35;22870;0
201307;377;CLIENTES ORO;1;0;0;20;;14572.97;3365.39;1;1;24;1301.44;2124.65006;LIMA_PROV;CAS;61;2460;0
201307;378;CLIENTES ORO;0;0;0;0;;3682.28;2123.27;3;1;21;2123.27;2744.291444;LIMA_ESTE;SOL;29;8509;0
201307;379;CLIENTES ORO;0;0;0;0;;4869.66;143.75;0;1;24;143.75;1858.687934;LIMA_SUR;SOL;34;22989;0
201307;380;CLIENTES PLATINUM SEGM 2;0;0;1;0;;4611.17;182218.44;0;1;24;11314.81;5885.611989;LIMA_SUR;SOL;35;907;0
201307;381;CLIENTES ORO;0;0;0;2;;3545.55;1218.74;0;0;0;1218.74;1570.633937;CALLAO;SOL;25;4289;0
201307;382;CLIENTES PLATINUM SEGM 2;1;0;1;2;;8611.79;178941.83;1;0;1;2408.11;8500.860889;LIMA_NORTE;SOL;37;10000;0
201307;383;CLIENTES PLATINUM SEGM 2;1;0;0;2;;15435.74;21773.14;0;1;12;21773.14;7229.382774;;;;;0
201307;384;CLIENTES PLATINUM SEGM 2;1;0;0;2;;943.56;71317.99;0;1;24;6918.8;6924.003974;LIMA_ESTE;SOL;38;36560;0
201307;385;CLIENTES ORO;1;0;0;2;;7460.42;12377.6;1;1;24;3840.7;2654.705992;LIMA_SUR;CAS;49;10700;0
201307;386;CLIENTES PLATINUM SEGM 2;1;0;0;2;;2882.89;26252.7;2;1;24;252.7;4932.644597;ICA;SOL;34;12000;0
201307;387;CLIENTES ORO;1;0;0;2;;7563.78;5174.72;4;1;24;5174.72;6698.332853;LIMA_MODERNA;SOL;31;9600;0
201307;388;CLIENTES ORO;0;0;0;2;;18992.44;0;0;0;1;0;2310.807632;PUNO;SOL;52;466;0
